seed,implementation,algorithm,scope,deck_name,deck_card_count,query_id,query_text,expected_guid,top_guid,match,wall_ms,rank_ms,parse_ms,index_ms,timestamp,error
42,python,tfidf,topic,Launch into Computing::Unit 06 - Principles of Artificial Intelligence (AI),247,zfRCc1[QfO,what is artificial intelligence?,zfRCc1[QfO,zfRCc1[QfO,true,0.095,0.093,,,2025-10-11T19:00:07.206783+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 06 - Principles of Artificial Intelligence (AI),247,zfRCc1[QfO,what is artificial intelligence?,zfRCc1[QfO,zfRCc1[QfO,true,0.782,0.782,25.757,5.050,2025-10-11T19:00:07.326855+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 06 - Principles of Artificial Intelligence (AI),247,"K,5As)x<7L",what is model hardening?,"K,5As)x<7L","K,5As)x<7L",true,0.104,0.102,,,2025-10-11T19:00:07.506859+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 06 - Principles of Artificial Intelligence (AI),247,"K,5As)x<7L",what is model hardening?,"K,5As)x<7L","K,5As)x<7L",true,0.769,0.769,26.003,5.008,2025-10-11T19:00:07.636799+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 06 - Principles of Artificial Intelligence (AI),247,"""vd1K&%!E[#""",what are five ai-driven iui design methods and their roles?,"""vd1K&%!E[#""","""vd1K&%!E[#""",true,0.144,0.142,,,2025-10-11T19:00:07.812407+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 06 - Principles of Artificial Intelligence (AI),247,"""vd1K&%!E[#""",what are five ai-driven iui design methods and their roles?,"""vd1K&%!E[#""","""vd1K&%!E[#""",true,1.520,1.520,26.374,5.267,2025-10-11T19:00:07.939855+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 06 - Principles of Artificial Intelligence (AI),247,rHbpnb5~z<,what is the overarching goal of responsible ai?,rHbpnb5~z<,rHbpnb5~z<,true,0.130,0.128,,,2025-10-11T19:00:08.120608+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 06 - Principles of Artificial Intelligence (AI),247,rHbpnb5~z<,what is the overarching goal of responsible ai?,rHbpnb5~z<,rHbpnb5~z<,true,1.168,1.168,27.300,5.156,2025-10-11T19:00:08.250684+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 06 - Principles of Artificial Intelligence (AI),247,"""qyf#I].75z""",how do we measure ai value ethically?,"""qyf#I].75z""","""qyf#I].75z""",true,0.116,0.114,,,2025-10-11T19:00:08.432721+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 06 - Principles of Artificial Intelligence (AI),247,"""qyf#I].75z""",how do we measure ai value ethically?,"""qyf#I].75z""","""qyf#I].75z""",true,1.240,1.240,26.157,4.969,2025-10-11T19:00:08.559070+00:00,
